,label
ENSG00000173402,2
ENSG00000173409,2
ENSG00000173418,2
ENSG00000173421,2
ENSG00000173432,1
ENSG00000173436,2
ENSG00000173442,2
ENSG00000173451,2
ENSG00000173456,2
ENSG00000173457,1
ENSG00000173465,2
ENSG00000173467,2
ENSG00000173473,2
ENSG00000173480,2
ENSG00000173482,0
ENSG00000173511,2
ENSG00000173517,0
ENSG00000173530,2
ENSG00000173531,1
ENSG00000173535,2
ENSG00000173540,2
ENSG00000173542,2
ENSG00000173545,2
ENSG00000173546,2
ENSG00000173548,2
ENSG00000173557,2
ENSG00000173559,2
ENSG00000173567,2
ENSG00000173575,2
ENSG00000173578,2
ENSG00000173581,2
ENSG00000173588,2
ENSG00000173597,2
ENSG00000173598,2
ENSG00000173599,1
ENSG00000173611,0
ENSG00000173614,2
ENSG00000173621,1
ENSG00000173627,0
ENSG00000173638,0
ENSG00000173641,0
ENSG00000173653,2
ENSG00000173660,2
ENSG00000173662,2
ENSG00000173674,2
ENSG00000173681,2
ENSG00000173692,2
ENSG00000173698,2
ENSG00000173702,1
ENSG00000173705,2
ENSG00000173706,0
ENSG00000173715,1
ENSG00000173726,2
ENSG00000173727,1
ENSG00000173744,2
ENSG00000173757,2
ENSG00000173762,2
ENSG00000173786,2
ENSG00000173801,2
ENSG00000173805,1
ENSG00000173809,1
ENSG00000173812,2
ENSG00000173818,2
ENSG00000173821,2
ENSG00000173825,1
ENSG00000173838,2
ENSG00000173846,2
ENSG00000173848,1
ENSG00000173852,1
ENSG00000173868,0
ENSG00000173875,2
ENSG00000173889,2
ENSG00000173890,2
ENSG00000173894,1
ENSG00000173898,1
ENSG00000173905,2
ENSG00000173914,2
ENSG00000173915,2
ENSG00000173917,1
ENSG00000173918,2
ENSG00000173926,2
ENSG00000173928,2
ENSG00000173930,0
ENSG00000173933,2
ENSG00000173947,0
ENSG00000173950,2
ENSG00000173960,2
ENSG00000173988,2
ENSG00000173991,2
ENSG00000173992,2
ENSG00000174004,0
ENSG00000174007,2
ENSG00000174010,2
ENSG00000174013,2
ENSG00000174015,1
ENSG00000174021,2
ENSG00000174028,1
ENSG00000174032,2
ENSG00000174059,0
ENSG00000174080,2
ENSG00000174099,0
ENSG00000174106,2
ENSG00000174109,2
ENSG00000174123,1
ENSG00000174125,2
ENSG00000174130,2
ENSG00000174132,2
ENSG00000174136,2
ENSG00000174137,1
ENSG00000174151,2
ENSG00000174156,0
ENSG00000174165,2
ENSG00000174171,1
ENSG00000174173,2
ENSG00000174175,0
ENSG00000174177,2
ENSG00000174197,2
ENSG00000174206,2
ENSG00000174227,2
ENSG00000174231,2
ENSG00000174233,2
ENSG00000174238,2
ENSG00000174243,2
ENSG00000174276,2
ENSG00000174282,0
ENSG00000174292,2
ENSG00000174306,2
ENSG00000174307,2
ENSG00000174326,0
ENSG00000174327,2
ENSG00000174343,1
ENSG00000174348,2
ENSG00000174353,2
ENSG00000174365,2
ENSG00000174370,2
ENSG00000174371,1
ENSG00000174373,2
ENSG00000174405,2
ENSG00000174428,2
ENSG00000174437,2
ENSG00000174442,1
ENSG00000174444,2
ENSG00000174446,2
ENSG00000174456,2
ENSG00000174460,2
ENSG00000174469,1
ENSG00000174473,1
ENSG00000174483,2
ENSG00000174485,2
ENSG00000174500,2
ENSG00000174501,1
ENSG00000174502,2
ENSG00000174514,1
ENSG00000174516,2
ENSG00000174529,2
ENSG00000174547,2
ENSG00000174564,1
ENSG00000174567,2
ENSG00000174574,2
ENSG00000174579,2
ENSG00000174586,2
ENSG00000174599,2
ENSG00000174600,2
ENSG00000174606,2
ENSG00000174607,1
ENSG00000174611,2
ENSG00000174628,2
ENSG00000174640,0
ENSG00000174652,2
ENSG00000174669,2
ENSG00000174672,1
ENSG00000174684,2
ENSG00000174695,2
ENSG00000174705,2
ENSG00000174718,2
ENSG00000174720,2
ENSG00000174721,2
ENSG00000174738,2
ENSG00000174740,2
ENSG00000174744,2
ENSG00000174748,2
ENSG00000174749,0
ENSG00000174775,2
ENSG00000174776,2
ENSG00000174780,2
ENSG00000174788,2
ENSG00000174791,2
ENSG00000174796,2
ENSG00000174799,2
ENSG00000174804,0
ENSG00000174807,2
ENSG00000174808,2
ENSG00000174837,0
ENSG00000174839,2
ENSG00000174840,2
ENSG00000174842,2
ENSG00000174844,0
ENSG00000174851,2
ENSG00000174871,2
ENSG00000174885,2
ENSG00000174886,2
ENSG00000174891,2
ENSG00000174898,0
ENSG00000174899,2
ENSG00000174903,2
ENSG00000174912,2
ENSG00000174915,2
ENSG00000174917,2
ENSG00000174928,2
ENSG00000174938,1
ENSG00000174939,1
ENSG00000174943,2
ENSG00000174944,0
ENSG00000174945,2
ENSG00000174946,2
ENSG00000174950,2
ENSG00000174951,2
ENSG00000174953,2
ENSG00000174977,2
ENSG00000174989,2
ENSG00000174996,2
ENSG00000175029,2
ENSG00000175040,2
ENSG00000175048,2
ENSG00000175054,2
ENSG00000175061,2
ENSG00000175063,1
ENSG00000175066,2
ENSG00000175073,2
ENSG00000175084,0
ENSG00000175087,2
ENSG00000175093,2
ENSG00000175104,2
ENSG00000175105,2
ENSG00000175106,2
ENSG00000175110,2
ENSG00000175115,2
ENSG00000175130,1
ENSG00000175137,2
ENSG00000175147,1
ENSG00000175155,2
ENSG00000175161,2
ENSG00000175164,2
ENSG00000175166,2
ENSG00000175170,2
ENSG00000175175,2
ENSG00000175182,2
ENSG00000175183,2
ENSG00000175193,2
ENSG00000175197,2
ENSG00000175198,2
ENSG00000175203,2
ENSG00000175213,2
ENSG00000175215,2
ENSG00000175216,2
ENSG00000175220,2
ENSG00000175221,2
ENSG00000175224,2
ENSG00000175262,2
ENSG00000175264,2
ENSG00000175265,2
ENSG00000175267,0
ENSG00000175274,2
ENSG00000175279,2
ENSG00000175283,2
ENSG00000175287,2
ENSG00000175294,2
ENSG00000175305,1
ENSG00000175309,2
ENSG00000175311,1
ENSG00000175315,2
ENSG00000175318,0
ENSG00000175322,2
ENSG00000175324,2
ENSG00000175334,2
ENSG00000175348,2
ENSG00000175352,1
ENSG00000175354,2
ENSG00000175356,2
ENSG00000175376,2
ENSG00000175387,2
ENSG00000175390,2
ENSG00000175395,2
ENSG00000175414,2
ENSG00000175416,2
ENSG00000175426,1
ENSG00000175445,0
ENSG00000175449,2
ENSG00000175455,2
ENSG00000175463,2
ENSG00000175467,2
ENSG00000175470,2
ENSG00000175471,2
ENSG00000175482,2
ENSG00000175489,0
ENSG00000175497,1
ENSG00000175505,2
ENSG00000175518,2
ENSG00000175536,2
ENSG00000175538,2
ENSG00000175544,2
ENSG00000175548,2
ENSG00000175550,2
ENSG00000175556,2
ENSG00000175564,2
ENSG00000175567,2
ENSG00000175573,2
ENSG00000175575,2
ENSG00000175581,2
ENSG00000175582,2
ENSG00000175591,2
ENSG00000175592,2
ENSG00000175595,2
ENSG00000175600,1
ENSG00000175602,2
ENSG00000175606,2
ENSG00000175611,2
ENSG00000175634,2
ENSG00000175643,1
ENSG00000175662,0
ENSG00000175691,2
ENSG00000175697,2
ENSG00000175701,2
ENSG00000175707,2
ENSG00000175711,1
ENSG00000175727,2
ENSG00000175741,2
ENSG00000175745,2
ENSG00000175756,2
ENSG00000175764,2
ENSG00000175768,2
ENSG00000175772,1
ENSG00000175773,2
ENSG00000175782,2
ENSG00000175785,0
ENSG00000175787,2
ENSG00000175792,2
ENSG00000175793,2
ENSG00000175806,2
ENSG00000175826,2
ENSG00000175832,1
ENSG00000175841,1
ENSG00000175854,2
ENSG00000175857,2
ENSG00000175866,2
ENSG00000175874,1
ENSG00000175877,1
ENSG00000175879,2
ENSG00000175886,2
ENSG00000175893,2
ENSG00000175894,2
ENSG00000175895,2
ENSG00000175899,0
ENSG00000175906,2
ENSG00000175920,0
ENSG00000175928,1
ENSG00000175931,2
ENSG00000175938,2
ENSG00000175970,2
ENSG00000175984,0
ENSG00000175985,2
ENSG00000176014,0
ENSG00000176018,2
ENSG00000176022,2
ENSG00000176024,2
ENSG00000176029,0
ENSG00000176046,0
ENSG00000176049,2
ENSG00000176055,2
ENSG00000176058,2
ENSG00000176083,2
ENSG00000176087,2
ENSG00000176092,2
ENSG00000176095,2
ENSG00000176101,2
ENSG00000176102,2
ENSG00000176105,2
ENSG00000176108,2
ENSG00000176124,1
ENSG00000176125,2
ENSG00000176142,2
ENSG00000176148,2
ENSG00000176153,1
ENSG00000176155,2
ENSG00000176170,2
ENSG00000176171,1
ENSG00000176182,2
ENSG00000176208,1
ENSG00000176209,2
ENSG00000176222,2
ENSG00000176225,2
ENSG00000176244,2
ENSG00000176248,2
ENSG00000176261,2
ENSG00000176273,2
ENSG00000176293,2
ENSG00000176340,2
ENSG00000176358,1
ENSG00000176371,2
ENSG00000176381,2
ENSG00000176383,1
ENSG00000176386,2
ENSG00000176387,2
ENSG00000176390,2
ENSG00000176393,2
ENSG00000176396,2
ENSG00000176399,2
ENSG00000176401,2
ENSG00000176406,1
ENSG00000176407,2
ENSG00000176410,2
ENSG00000176422,2
ENSG00000176428,1
ENSG00000176435,0
ENSG00000176438,0
ENSG00000176444,1
ENSG00000176454,2
ENSG00000176463,2
ENSG00000176472,2
ENSG00000176473,2
ENSG00000176476,2
ENSG00000176485,2
ENSG00000176490,1
ENSG00000176531,2
ENSG00000176532,2
ENSG00000176533,0
ENSG00000176542,2
ENSG00000176563,2
ENSG00000176593,2
ENSG00000176595,2
ENSG00000176597,2
ENSG00000176601,0
ENSG00000176619,1
ENSG00000176623,2
ENSG00000176624,2
ENSG00000176641,2
ENSG00000176658,2
ENSG00000176659,1
ENSG00000176678,2
ENSG00000176681,2
ENSG00000176692,2
ENSG00000176697,0
ENSG00000176700,2
ENSG00000176714,2
ENSG00000176715,2
ENSG00000176720,2
ENSG00000176723,2
ENSG00000176728,2
ENSG00000176731,2
ENSG00000176732,1
ENSG00000176749,1
ENSG00000176753,2
ENSG00000176771,0
ENSG00000176783,2
ENSG00000176788,1
ENSG00000176809,2
ENSG00000176826,2
ENSG00000176834,2
ENSG00000176842,2
ENSG00000176845,2
ENSG00000176853,2
ENSG00000176871,2
ENSG00000176884,1
ENSG00000176887,1
ENSG00000176890,1
ENSG00000176894,2
ENSG00000176896,2
ENSG00000176903,2
ENSG00000176907,2
ENSG00000176909,2
ENSG00000176915,2
ENSG00000176919,1
ENSG00000176920,1
ENSG00000176928,0
ENSG00000176933,2
ENSG00000176945,1
ENSG00000176946,2
ENSG00000176953,2
ENSG00000176956,2
ENSG00000176971,0
ENSG00000176973,2
ENSG00000176974,2
ENSG00000176978,2
ENSG00000176986,2
ENSG00000176994,2
ENSG00000177000,2
ENSG00000177025,2
ENSG00000177030,2
ENSG00000177034,2
ENSG00000177042,2
ENSG00000177045,2
ENSG00000177051,2
ENSG00000177054,2
ENSG00000177058,2
ENSG00000177076,2
ENSG00000177082,2
ENSG00000177084,2
ENSG00000177096,2
ENSG00000177098,0
ENSG00000177103,2
ENSG00000177105,2
ENSG00000177106,2
ENSG00000177119,2
ENSG00000177125,2
ENSG00000177133,2
ENSG00000177150,2
ENSG00000177156,2
ENSG00000177169,2
ENSG00000177181,2
ENSG00000177189,2
ENSG00000177191,2
ENSG00000177192,1
ENSG00000177200,2
ENSG00000177202,1
ENSG00000177225,2
ENSG00000177238,1
ENSG00000177239,2
ENSG00000177272,2
ENSG00000177283,2
ENSG00000177301,2
ENSG00000177302,2
ENSG00000177303,0
ENSG00000177311,2
ENSG00000177335,1
ENSG00000177337,2
ENSG00000177352,2
ENSG00000177359,1
ENSG00000177363,0
ENSG00000177370,2
ENSG00000177374,2
ENSG00000177380,2
ENSG00000177383,2
ENSG00000177398,1
ENSG00000177406,0
ENSG00000177409,2
ENSG00000177410,2
ENSG00000177425,2
ENSG00000177426,2
ENSG00000177427,2
ENSG00000177432,2
ENSG00000177453,0
ENSG00000177455,1
ENSG00000177459,1
ENSG00000177463,2
ENSG00000177464,0
ENSG00000177465,2
ENSG00000177469,0
ENSG00000177479,2
ENSG00000177483,2
ENSG00000177485,2
ENSG00000177494,0
ENSG00000177508,2
ENSG00000177519,2
ENSG00000177542,2
ENSG00000177548,2
ENSG00000177551,2
ENSG00000177556,2
ENSG00000177565,2
ENSG00000177570,2
ENSG00000177575,0
ENSG00000177576,2
ENSG00000177595,2
ENSG00000177599,2
ENSG00000177600,2
ENSG00000177602,1
ENSG00000177606,0
ENSG00000177613,2
ENSG00000177614,2
ENSG00000177628,2
ENSG00000177640,2
ENSG00000177646,2
ENSG00000177663,2
ENSG00000177666,2
ENSG00000177674,2
ENSG00000177675,2
ENSG00000177679,1
ENSG00000177683,2
ENSG00000177685,1
ENSG00000177692,2
ENSG00000177694,1
ENSG00000177697,2
ENSG00000177699,2
ENSG00000177700,2
ENSG00000177706,2
ENSG00000177707,2
ENSG00000177721,2
ENSG00000177728,2
ENSG00000177731,2
ENSG00000177732,1
ENSG00000177733,2
ENSG00000177738,2
ENSG00000177788,1
ENSG00000177791,0
ENSG00000177807,1
ENSG00000177830,2
ENSG00000177839,2
ENSG00000177842,2
ENSG00000177853,2
ENSG00000177854,2
ENSG00000177868,2
ENSG00000177873,2
ENSG00000177875,2
ENSG00000177879,2
ENSG00000177885,2
ENSG00000177888,2
ENSG00000177889,2
ENSG00000177917,2
ENSG00000177932,2
ENSG00000177943,1
ENSG00000177946,2
ENSG00000177951,2
ENSG00000177954,2
ENSG00000177963,2
ENSG00000177971,2
ENSG00000177981,2
ENSG00000177989,2
ENSG00000177990,2
ENSG00000177994,0
ENSG00000178026,2
ENSG00000178028,2
ENSG00000178031,2
ENSG00000178033,2
ENSG00000178035,2
ENSG00000178038,2
ENSG00000178053,2
ENSG00000178057,2
ENSG00000178074,2
ENSG00000178075,2
ENSG00000178078,2
ENSG00000178093,2
ENSG00000178096,2
ENSG00000178104,2
ENSG00000178105,2
ENSG00000178125,0
ENSG00000178127,1
ENSG00000178146,2
ENSG00000178149,2
ENSG00000178150,1
ENSG00000178162,2
ENSG00000178163,2
ENSG00000178175,0
ENSG00000178177,2
ENSG00000178184,2
ENSG00000178187,2
ENSG00000178188,2
ENSG00000178199,2
ENSG00000178201,2
ENSG00000178202,2
ENSG00000178209,2
ENSG00000178222,1
ENSG00000178226,2
ENSG00000178229,2
ENSG00000178234,2
ENSG00000178252,2
ENSG00000178295,1
ENSG00000178297,1
ENSG00000178301,1
ENSG00000178307,2
ENSG00000178338,2
ENSG00000178342,1
ENSG00000178343,1
ENSG00000178381,2
ENSG00000178385,2
ENSG00000178386,2
ENSG00000178395,1
ENSG00000178397,2
ENSG00000178401,1
ENSG00000178409,2
ENSG00000178425,2
ENSG00000178429,2
ENSG00000178445,1
ENSG00000178449,2
ENSG00000178460,1
ENSG00000178462,1
ENSG00000178464,2
ENSG00000178467,2
ENSG00000178473,1
ENSG00000178498,2
ENSG00000178502,2
ENSG00000178531,2
ENSG00000178537,2
ENSG00000178538,2
ENSG00000178562,2
ENSG00000178567,2
ENSG00000178568,0
ENSG00000178573,2
ENSG00000178585,2
ENSG00000178597,2
ENSG00000178605,2
ENSG00000178607,2
ENSG00000178623,1
ENSG00000178662,2
ENSG00000178665,2
ENSG00000178685,2
ENSG00000178691,2
ENSG00000178694,2
ENSG00000178695,0
ENSG00000178700,2
ENSG00000178715,2
ENSG00000178718,2
ENSG00000178719,2
ENSG00000178726,0
ENSG00000178741,2
ENSG00000178750,2
ENSG00000178752,1
ENSG00000178761,2
ENSG00000178764,2
ENSG00000178773,1
ENSG00000178776,1
ENSG00000178789,2
ENSG00000178796,0
ENSG00000178802,2
ENSG00000178814,1
ENSG00000178821,1
ENSG00000178826,0
ENSG00000178828,1
ENSG00000178852,1
ENSG00000178860,2
ENSG00000178878,0
ENSG00000178882,1
ENSG00000178896,1
ENSG00000178904,2
ENSG00000178913,2
ENSG00000178917,2
ENSG00000178919,1
ENSG00000178921,2
ENSG00000178927,2
ENSG00000178934,1
ENSG00000178935,2
ENSG00000178947,2
ENSG00000178950,2
ENSG00000178951,2
ENSG00000178952,2
ENSG00000178965,0
ENSG00000178966,2
ENSG00000178971,2
ENSG00000178974,2
ENSG00000178977,2
ENSG00000178980,2
ENSG00000178982,2
ENSG00000178988,2
ENSG00000178996,2
ENSG00000178999,1
ENSG00000179010,2
ENSG00000179021,2
ENSG00000179023,2
ENSG00000179029,2
ENSG00000179031,1
ENSG00000179041,2
ENSG00000179044,0
ENSG00000179051,2
ENSG00000179057,2
ENSG00000179058,1
ENSG00000179059,1
ENSG00000179066,1
ENSG00000179071,0
ENSG00000179083,1
ENSG00000179085,2
ENSG00000179088,1
ENSG00000179091,2
ENSG00000179094,0
ENSG00000179097,2
ENSG00000179104,2
ENSG00000179115,2
ENSG00000179119,2
ENSG00000179133,0
ENSG00000179134,2
ENSG00000179144,0
ENSG00000179148,1
ENSG00000179151,2
ENSG00000179152,2
ENSG00000179163,2
ENSG00000179168,1
ENSG00000179178,2
ENSG00000179195,2
ENSG00000179218,2
ENSG00000179222,2
ENSG00000179240,1
ENSG00000179241,2
ENSG00000179242,2
ENSG00000179262,2
ENSG00000179270,0
ENSG00000179271,2
ENSG00000179277,2
ENSG00000179292,1
ENSG00000179295,2
ENSG00000179299,2
ENSG00000179314,2
ENSG00000179331,2
ENSG00000179335,2
ENSG00000179344,2
ENSG00000179348,0
ENSG00000179361,2
ENSG00000179362,1
ENSG00000179364,2
ENSG00000179387,2
ENSG00000179388,0
ENSG00000179397,2
ENSG00000179399,0
ENSG00000179403,2
ENSG00000179406,2
ENSG00000179409,2
ENSG00000179431,2
ENSG00000179454,2
ENSG00000179455,1
ENSG00000179456,2
ENSG00000179476,2
ENSG00000179477,2
ENSG00000179523,2
ENSG00000179526,2
ENSG00000179528,1
ENSG00000179532,2
ENSG00000179542,2
ENSG00000179546,1
ENSG00000179562,2
ENSG00000179583,2
ENSG00000179588,2
ENSG00000179593,2
ENSG00000179598,2
ENSG00000179603,2
ENSG00000179604,2
ENSG00000179611,2
ENSG00000179627,2
ENSG00000179630,2
ENSG00000179632,2
ENSG00000179639,2
ENSG00000179674,1
ENSG00000179698,1
ENSG00000179715,2
ENSG00000179743,2
ENSG00000179750,1
ENSG00000179761,2
ENSG00000179766,0
ENSG00000179772,2
ENSG00000179776,0
ENSG00000179799,1
ENSG00000179813,0
ENSG00000179818,2
ENSG00000179820,0
ENSG00000179832,2
ENSG00000179833,2
ENSG00000179841,2
ENSG00000179846,1
ENSG00000179855,0
ENSG00000179859,2
ENSG00000179862,2
ENSG00000179869,2
ENSG00000179886,2
ENSG00000179889,2
ENSG00000179899,2
ENSG00000179902,0
ENSG00000179909,2
ENSG00000179912,2
ENSG00000179913,1
ENSG00000179914,0
ENSG00000179918,2
ENSG00000179921,0
ENSG00000179922,2
ENSG00000179933,2
ENSG00000179934,1
ENSG00000179941,2
ENSG00000179943,2
ENSG00000179950,2
ENSG00000179954,2
ENSG00000179958,2
ENSG00000179965,2
ENSG00000179967,1
ENSG00000179981,2
ENSG00000179988,2
ENSG00000180008,2
ENSG00000180011,2
ENSG00000180035,2
ENSG00000180044,2
ENSG00000180061,0
ENSG00000180066,1
ENSG00000180071,1
ENSG00000180089,2
ENSG00000180096,2
ENSG00000180098,2
ENSG00000180104,2
ENSG00000180113,2
ENSG00000180139,2
ENSG00000180155,2
ENSG00000180182,2
ENSG00000180185,2
ENSG00000180190,2
ENSG00000180198,1
ENSG00000180211,2
ENSG00000180228,2
ENSG00000180229,0
ENSG00000180233,2
ENSG00000180257,2
ENSG00000180263,2
ENSG00000180287,1
ENSG00000180304,2
ENSG00000180318,1
ENSG00000180329,2
ENSG00000180336,1
ENSG00000180340,2
ENSG00000180346,2
ENSG00000180347,1
ENSG00000180353,2
ENSG00000180354,0
ENSG00000180357,2
ENSG00000180370,2
ENSG00000180376,2
ENSG00000180385,1
ENSG00000180398,2
ENSG00000180423,2
ENSG00000180425,2
ENSG00000180432,1
ENSG00000180440,0
ENSG00000180447,2
ENSG00000180448,2
ENSG00000180458,1
ENSG00000180479,2
ENSG00000180481,0
ENSG00000180488,2
ENSG00000180509,0
ENSG00000180525,1
ENSG00000180530,2
ENSG00000180532,1
ENSG00000180535,1
ENSG00000180537,0
ENSG00000180539,2
ENSG00000180543,2
ENSG00000180549,2
ENSG00000180573,1
ENSG00000180574,2
ENSG00000180592,2
ENSG00000180596,1
ENSG00000180611,2
ENSG00000180616,2
ENSG00000180626,2
ENSG00000180628,2
ENSG00000180638,2
ENSG00000180644,0
ENSG00000180667,2
ENSG00000180694,2
ENSG00000180730,2
ENSG00000180739,0
ENSG00000180747,1
ENSG00000180758,2
ENSG00000180764,2
ENSG00000180767,2
ENSG00000180769,2
ENSG00000180772,0
ENSG00000180773,2
ENSG00000180776,2
ENSG00000180785,1
ENSG00000180787,2
ENSG00000180801,2
ENSG00000180806,1
ENSG00000180815,0
ENSG00000180817,2
ENSG00000180818,1
ENSG00000180822,2
ENSG00000180828,2
ENSG00000180855,2
ENSG00000180861,1
ENSG00000180867,2
ENSG00000180871,0
ENSG00000180875,2
ENSG00000180879,1
ENSG00000180881,2
ENSG00000180884,2
ENSG00000180891,2
ENSG00000180900,1
ENSG00000180901,2
ENSG00000180902,2
ENSG00000180914,2
ENSG00000180917,2
ENSG00000180921,1
ENSG00000180938,1
ENSG00000180953,1
ENSG00000180957,2
ENSG00000180964,2
ENSG00000180979,2
ENSG00000180992,2
ENSG00000180998,2
ENSG00000181004,2
ENSG00000181007,2
ENSG00000181019,1
ENSG00000181026,2
ENSG00000181027,2
ENSG00000181031,2
ENSG00000181035,2
ENSG00000181036,2
ENSG00000181038,2
ENSG00000181045,2
ENSG00000181061,2
ENSG00000181085,2
ENSG00000181090,2
ENSG00000181097,2
ENSG00000181104,2
ENSG00000181123,0
ENSG00000181126,0
ENSG00000181135,2
ENSG00000181143,1
ENSG00000181163,2
ENSG00000181191,2
ENSG00000181192,1
ENSG00000181195,2
ENSG00000181215,1
ENSG00000181218,1
ENSG00000181220,2
ENSG00000181222,2
ENSG00000181234,0
ENSG00000181264,2
ENSG00000181274,2
ENSG00000181284,2
ENSG00000181291,1
ENSG00000181315,1
ENSG00000181322,0
ENSG00000181333,1
ENSG00000181350,2
ENSG00000181374,2
ENSG00000181378,0
ENSG00000181381,2
ENSG00000181392,2
ENSG00000181396,2
ENSG00000181404,2
ENSG00000181409,0
ENSG00000181418,1
ENSG00000181444,2
ENSG00000181449,1
ENSG00000181450,2
ENSG00000181458,2
ENSG00000181467,2
ENSG00000181472,2
ENSG00000181481,2
ENSG00000181513,2
ENSG00000181523,2
ENSG00000181524,2
ENSG00000181544,1
ENSG00000181555,2
ENSG00000181577,2
ENSG00000181585,0
ENSG00000181588,2
ENSG00000181610,2
ENSG00000181617,1
ENSG00000181619,2
ENSG00000181631,2
ENSG00000181634,2
ENSG00000181638,2
ENSG00000181649,1
ENSG00000181652,1
ENSG00000181656,1
ENSG00000181666,2
ENSG00000181690,2
ENSG00000181704,2
ENSG00000181722,2
ENSG00000181744,2
ENSG00000181751,2
ENSG00000181754,0
ENSG00000181773,2
ENSG00000181788,2
ENSG00000181789,2
ENSG00000181790,1
ENSG00000181800,2
ENSG00000181804,2
ENSG00000181817,2
ENSG00000181826,2
ENSG00000181827,2
ENSG00000181830,2
ENSG00000181847,1
ENSG00000181852,2
ENSG00000181856,2
ENSG00000181873,2
ENSG00000181885,2
ENSG00000181894,2
ENSG00000181896,2
ENSG00000181904,2
ENSG00000181915,2
ENSG00000181924,2
ENSG00000181929,2
ENSG00000181938,2
ENSG00000181982,2
ENSG00000181991,2
ENSG00000182004,1
ENSG00000182010,0
ENSG00000182013,2
ENSG00000182022,1
ENSG00000182040,1
ENSG00000182054,1
ENSG00000182057,1
ENSG00000182087,2
ENSG00000182093,2
ENSG00000182095,2
ENSG00000182107,2
ENSG00000182108,2
ENSG00000182117,2
ENSG00000182118,2
ENSG00000182134,1
ENSG00000182141,2
ENSG00000182149,2
ENSG00000182150,2
ENSG00000182154,2
ENSG00000182158,2
ENSG00000182162,2
ENSG00000182165,2
ENSG00000182168,2
ENSG00000182173,2
ENSG00000182175,2
ENSG00000182179,2
ENSG00000182180,2
ENSG00000182183,2
ENSG00000182185,2
ENSG00000182195,2
ENSG00000182197,2
ENSG00000182199,1
ENSG00000182208,2
ENSG00000182218,2
ENSG00000182220,2
ENSG00000182240,1
ENSG00000182247,2
ENSG00000182253,0
ENSG00000182255,0
ENSG00000182256,1
ENSG00000182263,2
ENSG00000182272,1
ENSG00000182287,2
ENSG00000182307,2
ENSG00000182308,2
ENSG00000182310,2
ENSG00000182318,2
ENSG00000182324,2
ENSG00000182325,1
ENSG00000182326,2
ENSG00000182327,1
ENSG00000182329,0
ENSG00000182359,2
ENSG00000182362,2
ENSG00000182372,2
ENSG00000182378,2
ENSG00000182379,1
ENSG00000182389,0
ENSG00000182400,2
ENSG00000182405,2
ENSG00000182446,2
ENSG00000182463,2
ENSG00000182472,1
ENSG00000182473,2
ENSG00000182481,1
ENSG00000182484,2
ENSG00000182487,0
ENSG00000182489,1
ENSG00000182492,2
ENSG00000182504,2
ENSG00000182511,2
ENSG00000182512,2
ENSG00000182518,2
ENSG00000182534,2
ENSG00000182541,2
ENSG00000182544,2
ENSG00000182551,2
ENSG00000182552,2
ENSG00000182557,2
ENSG00000182568,2
ENSG00000182575,0
ENSG00000182578,2
ENSG00000182580,1
ENSG00000182585,0
ENSG00000182600,1
ENSG00000182606,2
ENSG00000182612,2
ENSG00000182621,2
ENSG00000182628,2
ENSG00000182636,0
ENSG00000182648,2
ENSG00000182667,0
ENSG00000182670,2
ENSG00000182685,2
ENSG00000182700,2
ENSG00000182704,1
ENSG00000182718,2
ENSG00000182732,2
ENSG00000182742,2
ENSG00000182749,2
ENSG00000182752,1
ENSG00000182768,2
ENSG00000182771,0
ENSG00000182774,1
ENSG00000182782,0
ENSG00000182791,1
ENSG00000182795,2
ENSG00000182796,2
ENSG00000182809,2
ENSG00000182810,2
ENSG00000182827,2
ENSG00000182831,2
ENSG00000182836,0
ENSG00000182841,1
ENSG00000182853,2
ENSG00000182858,2
ENSG00000182866,2
ENSG00000182871,2
ENSG00000182872,2
ENSG00000182873,2
ENSG00000182885,2
ENSG00000182890,2
ENSG00000182899,2
ENSG00000182901,1
ENSG00000182902,2
ENSG00000182903,2
ENSG00000182912,2
ENSG00000182916,0
ENSG00000182919,2
ENSG00000182923,2
ENSG00000182931,1
ENSG00000182934,2
ENSG00000182944,2
ENSG00000182950,0
ENSG00000182952,2
ENSG00000182957,2
ENSG00000182963,2
ENSG00000182973,2
ENSG00000182979,2
ENSG00000182983,2
ENSG00000182985,0
ENSG00000182986,2
ENSG00000182993,2
ENSG00000183010,1
ENSG00000183011,2
ENSG00000183018,2
ENSG00000183019,0
ENSG00000183020,2
ENSG00000183023,2
